zipcodes_rotterdam$city,zipcodes_rotterdam$zip,lon,lat
ROTTERDAM,3063CE,4.4973966,51.92272570000001
ROTTERDAM,3069DB,4.5340999,51.9643007
ROTTERDAM,3063 GG,4.5016915,51.9209334
ROTTERDAM,3079VA,4.545686799999999,51.8810053
ROTTERDAM,3078NN,4.544008900000001,51.88683589999999
ROTTERDAM,3029CG,4.4407308,51.9039819
ROTTERDAM,3011ZZ,4.4905734,51.9215233
ROTTERDAM,3037BJ,4.470834099999999,51.9356632
ROTTERDAM,3021DX,4.4563099,51.9214727
ROTTERDAM,3042 AM,4.4260508,51.9353865
ROTTERDAM,3053NL,4.4745644,51.96248749999999
ROTTERDAM,3078BK,4.5551635,51.8861244
ROTTERDAM,3052VM,4.472262499999999,51.9540652
ROTTERDAM,3062VA,4.5122371,51.9250933
ROTTERDAM,3038NK,4.4667808,51.9383102
ROTTERDAM,3077LR,4.5532466,51.90098709999999
ROTTERDAM,3085WC,4.4966792,51.8745586
ROTTERDAM,3012 CD,4.4728197,51.9202719
ROTTERDAM,3055KN,4.5123706,51.9607973
ROTTERDAM,3085WK,4.4983771,51.8753535
ROTTERDAM,3061SW,4.5003528,51.92320650000001
ROTTERDAM,3068KP,4.5793298,51.9664357
ROTTERDAM,3056RG,4.5201446,51.9522887
ROTTERDAM,3021ZP,4.459561799999999,51.9111254
ROTTERDAM,3083JH,4.4796853,51.8891072
ROTTERDAM,3038VX,4.4619842,51.934659
ROTTERDAM,3087CA,4.4659738,51.8975308
ROTTERDAM,3061JK,4.5031095,51.9308766
ROTTERDAM,3039CJ,4.460566,51.9308007
ROTTERDAM,3021HL,4.4564042,51.9141116
ROTTERDAM,3024PG,4.4506935,51.9049696
ROTTERDAM,3061ZS,4.509439,51.9239488
ROTTERDAM,3054NH,4.4900658,51.9585978
ROTTERDAM,3051EG,4.476796600000001,51.9435387
ROTTERDAM,3051EE,4.4766683,51.9441309
ROTTERDAM,3011ZB,4.485054799999999,51.9241418
ROTTERDAM,3038AC,4.4690329,51.9312986
ROTTERDAM,3042 LV,4.4282926,51.9318722
ROTTERDAM,3032BM,4.473888,51.9320825
ROTTERDAM,3061TT,4.5085098,51.92537110000001
ROTTERDAM,3082 HH,4.4646195,51.8849269
ROTTERDAM,3061MN,4.5008587,51.92777659999999
ROTTERDAM,3014PX,4.4696322,51.91690329999999
ROTTERDAM,3077EV,4.571286700000001,51.8957565
ROTTERDAM,3056RJ,4.5205723,51.9527413
ROTTERDAM,3021VZ,4.4567268,51.9160827
ROTTERDAM,3032CD,4.4804633,51.9290592
ROTTERDAM,3074JA,4.507874999999999,51.8983822
ROTTERDAM,3042VH,4.4390717,51.9357978
ROTTERDAM,3013CG,4.4771623,51.92477299999999
ROTTERDAM,3054 AV,4.4896874,51.9527793
ROTTERDAM,3067DC,4.5650091,51.9434964
ROTTERDAM,3068 KK,4.5788878,51.9659293
ROTTERDAM,3062PH,4.5263402,51.9204963
ROTTERDAM,3021 DC,4.4559205,51.9199235
ROTTERDAM,3039BD,4.4673722,51.9314474
ROTTERDAM,3061NL,4.5032358,51.9296282
ROTTERDAM,3025NL,4.436016299999999,51.9111439
ROTTERDAM,3027RG,4.4333237,51.91680299999999
ROTTERDAM,3029BL,4.4392285,51.9049316
ROTTERDAM,3071MC,4.501892,51.90706540000001
ROTTERDAM,3076AA,4.529805899999999,51.87751069999999
ROTTERDAM,3077HM,4.5664714,51.8897276
ROTTERDAM,3023KG,4.4536789,51.9158608
ROTTERDAM,3077LC,4.5489098,51.89978780000001
ROTTERDAM,3024RR,4.4487006,51.9057627
ROTTERDAM,3053GS,4.4715628,51.9598395
ROTTERDAM,3068VP,4.5497417,51.9604311
ROTTERDAM,3072SH,4.4777326,51.9244201
ROTTERDAM,3054 NN,4.492621000000001,51.9581409
ROTTERDAM,3061HK,4.5061388000000004,51.9313668
ROTTERDAM,3083 CW,4.4888375,51.8883596
ROTTERDAM,3066EN,4.5396303,51.93650290000001
ROTTERDAM,3061 KG,4.5028878,51.9325379
ROTTERDAM,3036JV,4.4879134,51.9338535
ROTTERDAM,3037XE,4.4722772,51.9354946
ROTTERDAM,3078 HR,4.5442654,51.8948557
ROTTERDAM,3039XA,4.4583847,51.9265947
ROTTERDAM,3055 EC,4.501400299999999,51.9637264
ROTTERDAM,3068 DS,4.55094,51.958588
ROTTERDAM,3075DH,4.5024302,51.8811908
ROTTERDAM,3086ZM,4.475906999999999,51.87554979999999
ROTTERDAM,3069RB,4.5415893,51.96298849999999
ROTTERDAM,3035PA,4.4830209,51.9341845
ROTTERDAM,3052TM,4.4727535,51.95281960000001
ROTTERDAM,3059WB,4.58209,51.9683153
ROTTERDAM,3037 GK,4.4699642,51.9369598
ROTTERDAM,3079HS,4.5483123,51.8804039
ROTTERDAM,3021DT,4.4561683,51.921992900000014
ROTTERDAM,3011 BJ,4.480883899999999,51.9125322
ROTTERDAM,3053DK,4.4633596,51.9589933
ROTTERDAM,3066ND,4.4777326,51.9244201
ROTTERDAM,3072MJ,4.486437599999999,51.904476
ROTTERDAM,3028GR,4.4168388,51.917531
ROTTERDAM,3011 DK,4.482812399999999,51.9235942
ROTTERDAM,3053CK,4.4695457,51.9567317
ROTTERDAM,3027JP,4.4368671,51.9176497
ROTTERDAM,3031 AV,4.4866752,51.9281631
ROTTERDAM,3067JD,4.5366228,51.9455776
ROTTERDAM,3068XT,4.5416015,51.9592493
ROTTERDAM,3089PS,4.4215168,51.8932997
ROTTERDAM,3077MC,4.517072499999999,51.8998709
ROTTERDAM,3023XK,4.4503786,51.91311090000001
ROTTERDAM,3043CC,4.4213982,51.9414338
ROTTERDAM,3066TE,4.557557699999999,51.9343027
ROTTERDAM,3081GL,4.4895326,51.8921132
ROTTERDAM,3031 RM,4.4777326,51.9244201
ROTTERDAM,3066VE,4.554361399999999,51.9317992
ROTTERDAM,3043AZ,4.429412699999999,51.93798469999999
ROTTERDAM,3023DE,4.456080399999999,51.909399
ROTTERDAM,3038JJ,4.4682669,51.93604759999999
ROTTERDAM,3082AD,4.468483,51.89347859999999
ROTTERDAM,3086RG,4.4632862,51.87487600000001
ROTTERDAM,3077SP,4.5655331,51.8901974
ROTTERDAM,3071CB,4.508494199999999,51.90832839999999
ROTTERDAM,3033AG,4.466416,51.9284377
ROTTERDAM,3035 LS,4.4812613,51.93058449999999
ROTTERDAM,3055 CM,4.5027747,51.961912
ROTTERDAM,3027 SR,4.431953399999999,51.9176728
ROTTERDAM,3054CB,4.4882332,51.9585659
ROTTERDAM,3027 GB,4.4417972,51.9175366
ROTTERDAM,3068 JC,4.5370449,51.95862320000001
ROTTERDAM,3067XL,4.5396332,51.9417433
ROTTERDAM,3022XE,4.4486146,51.9189306
ROTTERDAM,3067AX,4.546670499999999,51.9426207
ROTTERDAM,3085CA,4.493447,51.87131609999999
ROTTERDAM,3055HX,4.5039335,51.9629185
ROTTERDAM,3023TK,4.4524095,51.9160934
ROTTERDAM,3039WG,4.4567067,51.9282893
ROTTERDAM,3085RA,4.4797052,51.8729995
ROTTERDAM,3042VS,4.4389775,51.9368128
ROTTERDAM,3052PM,4.4692396,51.95106639999999
ROTTERDAM,3061TH,4.5062411000000004,51.9239249
ROTTERDAM,3033 CM,4.471715,51.9266903
ROTTERDAM,3053AR,4.4633102,51.9536177
ROTTERDAM,3021HR,4.4611654,51.9144189
ROTTERDAM,3015LB,4.4740531,51.9153737
ROTTERDAM,3077KM,4.5643856,51.8965444
ROTTERDAM,3021AL,4.4619639,51.9229376
ROTTERDAM,3055WE,4.500704,51.9673076
ROTTERDAM,3061MH,4.499676399999999,51.9280103
ROTTERDAM,3021HN,4.4623975,51.9145814
ROTTERDAM,3079VN,4.544846199999999,51.8809094
ROTTERDAM,3021TC,4.4616566,51.9173891
ROTTERDAM,3039WK,4.4568524,51.92827250000001
ROTTERDAM,3025TM,4.4453978,51.9066442
ROTTERDAM,3037 GR,4.471454,51.93378939999999
ROTTERDAM,3083 MT,4.4761913,51.8909139
ROTTERDAM,3021TP,4.4601544,51.9176289
ROTTERDAM,3054NK,4.4911663,51.95812979999999
ROTTERDAM,3037TJ,4.4749272,51.9360456
ROTTERDAM,3062BJ,4.5121426,51.9299465
ROTTERDAM,3036TB,4.4842488,51.93603659999999
ROTTERDAM,3079GK,4.5445348,51.8781476
ROTTERDAM,3062TT,4.5142015,51.9227618
ROTTERDAM,3068BZ,4.5303058,51.958008
ROTTERDAM,3076NH,4.5249712,51.8789495
ROTTERDAM,3054 GM,4.4947192,51.957249
ROTTERDAM,3055SB,4.5079027,51.9638201
ROTTERDAM,3039CB,4.4661063,51.9314914
ROTTERDAM,3081JP,4.477007,51.8922415
ROTTERDAM,3037GA,4.4689816,51.9380757
ROTTERDAM,3024AM,4.4546485,51.9076618
ROTTERDAM,3034JH,4.4940424,51.9313025
ROTTERDAM,3024PK,4.4506631,51.903639
ROTTERDAM,3072NS,4.4770549,51.9006464
ROTTERDAM,3054EX,4.492452999999999,51.9563509
ROTTERDAM,3011RB,4.4911591,51.9234963
ROTTERDAM,3031 XA,4.4900695,51.92928569999999
ROTTERDAM,3068TH,4.5569218,51.9631966
ROTTERDAM,3083XL,4.4742704,51.8853529
ROTTERDAM,3039JJ,4.4581425,51.9312759
ROTTERDAM,3014GE,4.4690648,51.9162157
ROTTERDAM,3062 XN,4.531125400000001,51.9241807
ROTTERDAM,3053GP,4.4727612,51.9595792
ROTTERDAM,3063EL,4.5075099,51.9207524
ROTTERDAM,3086GD,4.471114399999999,51.8734182
ROTTERDAM,3036XA,4.4818522,51.9358924
ROTTERDAM,3014KJ,4.465034999999999,51.9213437
ROTTERDAM,3051GL,4.4786793,51.9453779
ROTTERDAM,3069 AS,4.5553838,51.96531599999999
ROTTERDAM,3037GW,4.4714386,51.93311509999999
ROTTERDAM,3014VM,4.466366499999999,51.9187924
ROTTERDAM,3022XM,4.4491284,51.918692
ROTTERDAM,3039XK,4.456990999999999,51.9264938
ROTTERDAM,3082LP,4.4736943,51.8922608
ROTTERDAM,3036ZH,4.4853434,51.9343911
ROTTERDAM,3081HG,4.4880058,51.8914543
ROTTERDAM,3053PG,4.4775031,51.9625103
ROTTERDAM,3072KD,4.4978561,51.9031787
ROTTERDAM,3038XS,4.4618513,51.9333456
ROTTERDAM,3062TL,4.5133925,51.9217491
ROTTERDAM,3022DM,4.4508971,51.9203151
ROTTERDAM,3033 XV,4.4656966,51.9266523
ROTTERDAM,3061NS,4.5037994,51.928329
ROTTERDAM,3061LK,4.5002584,51.9294619
ROTTERDAM,3032BE,4.4803948,51.929571
ROTTERDAM,3062AC,4.5135105,51.9253994
ROTTERDAM,3037RP,4.4754058,51.9368223
ROTTERDAM,3025EL,4.4428409,51.9086821
ROTTERDAM,3079MB,4.560300499999999,51.8785023
ROTTERDAM,3025HD,4.4479359,51.90688919999999
ROTTERDAM,3051BM,4.4846987,51.9469344
ROTTERDAM,3068AB,4.5333893,51.9557563
ROTTERDAM,3074WL,4.5164634,51.8930529
ROTTERDAM,3072TC,4.5041617,51.901015
ROTTERDAM,3027PS,4.438543,51.9160722
ROTTERDAM,3042PE,4.4279047,51.9309702
ROTTERDAM,3068MZ,4.5380555,51.9559609
ROTTERDAM,3062NS,4.5164635,51.920064000000004
ROTTERDAM,3061RW,4.499462299999999,51.92633679999999
ROTTERDAM,3032PA,4.4738989,51.930114
ROTTERDAM,3037XG,4.473129999999999,51.9350339
ROTTERDAM,3025GP,4.4430055,51.9091508
ROTTERDAM,3073HM,4.4998739,51.8959221
ROTTERDAM,3034RD,4.4913257,51.9355604
ROTTERDAM,3024VD,4.4584461,51.90673899999999
ROTTERDAM,3021AN,4.4602218,51.922816
ROTTERDAM,3052AJ,4.4665852,51.949985
ROTTERDAM,3067MS,4.563442999999999,51.9487888
ROTTERDAM,3072XR,4.4999243,51.90220559999999
ROTTERDAM,3076GT,4.5208236,51.8725998
ROTTERDAM,3022BN,4.4504006,51.9190257
ROTTERDAM,3022SM,4.44787,51.917001
ROTTERDAM,3062XA,4.5110487,51.9234125
ROTTERDAM,3056LK,4.5189937,51.9561363
ROTTERDAM,3081BE,4.4936354,51.8940051
ROTTERDAM,3007AH,4.4777326,51.9244201
ROTTERDAM,3056PM,4.5105997,51.948658400000006
ROTTERDAM,3031PN,4.485926399999999,51.9263507
ROTTERDAM,3051EK,4.4775072,51.9443621
ROTTERDAM,3021GS,4.4585813,51.9128614
ROTTERDAM,3008KA,4.4777326,51.9244201
ROTTERDAM,3015XJ,4.4673548,51.9145394
ROTTERDAM,3068TC,4.5567319,51.96244919999999
ROTTERDAM,3037TC,4.4773863,51.9374039
ROTTERDAM,3059XT,4.5818485,51.9850144
ROTTERDAM,3011ED,4.4816175,51.9165198
ROTTERDAM,3023HJ,4.4475857,51.9152999
ROTTERDAM,3069EG,4.5515491,51.9657293
ROTTERDAM,3079 DM,4.541479700000001,51.870701
ROTTERDAM,3079PK,4.545203,51.8827996
ROTTERDAM,3022 XM,4.4491284,51.918692
ROTTERDAM,3063TL,4.519070000000001,51.90929690000001
ROTTERDAM,3066VA,4.5581821,51.931988
ROTTERDAM,3011 TD,4.4971118,51.9202247
ROTTERDAM,3066GB,4.541902299999999,51.9316833
ROTTERDAM,3043TG,4.423229099999999,51.94354320000001
ROTTERDAM,3016 DR,4.4824527,51.9096858
ROTTERDAM,3015AA,4.4762585,51.911265
ROTTERDAM,3069LB,4.546863,51.9665318
ROTTERDAM,3033XC,4.464878,51.9261604
ROTTERDAM,3076AV,4.527671499999999,51.8805243
ROTTERDAM,3023TD,4.4526996,51.9140283
ROTTERDAM,3055ZK,4.503820200000001,51.9575874
ROTTERDAM,3062GD,4.5178831,51.9248296
ROTTERDAM,3083PT,4.4815152,51.8891303
ROTTERDAM,3062KL,4.5109047,51.9218474
ROTTERDAM,3033 TC,4.4693797,51.9271305
ROTTERDAM,3039AB,4.468862800000001,51.9303714
ROTTERDAM,3039 TC,4.4560292,51.9315109
ROTTERDAM,3012CJ,4.474444099999999,51.918307
ROTTERDAM,3011TG,4.4949881,51.9195614
ROTTERDAM,3042CX,4.4363619,51.9325939
ROTTERDAM,3043PH,4.4252657,51.9380947
ROTTERDAM,3011EP,4.482060199999999,51.9118581
ROTTERDAM,3077RE,4.5647715,51.8921246
ROTTERDAM,3063RR,4.5232766,51.9134986
ROTTERDAM,3083VD,4.4771339,51.8874066
ROTTERDAM,3014GJ,4.4663905,51.91549370000001
ROTTERDAM,3054KZ,4.4766385,51.9506205
ROTTERDAM,3026AN,4.4370124,51.9121497
ROTTERDAM,3059TN,4.5884208,51.9846367
ROTTERDAM,3067EB,4.5482666,51.9459399
ROTTERDAM,3083LX,4.4925698,51.8869588
ROTTERDAM,3022CB,4.4547092,51.9201476
ROTTERDAM,3067WH,4.5625713,51.9455647
ROTTERDAM,3061 ZW,4.5083154,51.9234191
ROTTERDAM,3053ZJ,4.469509,51.964219
ROTTERDAM,3035AV,4.478358399999999,51.9332047
ROTTERDAM,3039WB,4.4569773,51.9292622
ROTTERDAM,3015XD,4.4669128,51.9141225
ROTTERDAM,3035AJ,4.4805392,51.9325025
ROTTERDAM,3055TK,4.5067468,51.9596947
ROTTERDAM,3055WB,4.5045514,51.9640557
ROTTERDAM,3081KG,4.4805787,51.89235009999999
ROTTERDAM,3065SK,4.5619557,51.9244461
ROTTERDAM,3074NL,4.5104121,51.8927023
ROTTERDAM,3074SW,4.5129796,51.8951484
ROTTERDAM,3083RS,4.4807912,51.88901689999999
ROTTERDAM,3062JB,4.5155058,51.9229693
ROTTERDAM,3077BE,4.5447929,51.8984909
ROTTERDAM,3014AJ,4.4704236999999996,51.92085549999999
ROTTERDAM,3065HA,4.550936,51.9275592
ROTTERDAM,3021AG,4.4590958,51.9217284
ROTTERDAM,3082WX,4.4629108,51.88608199999999
ROTTERDAM,3071LH,4.4898014,51.910677
ROTTERDAM,3059WE,4.5824206,51.9693512
ROTTERDAM,3033 EN,4.4712301,51.9269382
ROTTERDAM,3074CN,4.5153906,51.8929371
ROTTERDAM,3059SB,4.5929087,51.9893321
ROTTERDAM,3061XL,4.5119728,51.9259722
ROTTERDAM,3028BJ,4.4176958,51.9148684
ROTTERDAM,3085CW,4.4861163,51.8711971
ROTTERDAM,3052HB,4.474862799999999,51.9563955
ROTTERDAM,3071AV,4.501189399999999,51.910269
ROTTERDAM,3053SH,4.4679313999999994,51.9552809
ROTTERDAM,3089TM,4.4224713,51.8887592
ROTTERDAM,3036XB,4.4809035,51.9360648
ROTTERDAM,3062JL,4.5146691,51.9211384
ROTTERDAM,3062GV,4.5176286,51.9259603
ROTTERDAM,3085VN,4.4978992,51.8767521
ROTTERDAM,3086CH,4.4734352,51.8756924
ROTTERDAM,3086HM,4.4693306,51.8754357
ROTTERDAM,3075BB,4.5036509,51.8826382
ROTTERDAM,3071BM,4.5103805,51.905502
ROTTERDAM,3028CP,4.4211193,51.9158584
ROTTERDAM,3069DC,4.534561699999999,51.9652658
ROTTERDAM,3026CD,4.4417934,51.9142647
ROTTERDAM,3061VJ,4.5030464,51.9244762
ROTTERDAM,3000BL,4.4777326,51.9244201
ROTTERDAM,3067AE,4.5525474,51.9417817
ROTTERDAM,3037 EH,4.477185899999999,51.9365305
ROTTERDAM,3034CN,4.4880952,51.9320392
ROTTERDAM,3067KA,4.537541399999999,51.9446854
ROTTERDAM,3036CH,4.479807399999999,51.9370541
ROTTERDAM,3068 MX,4.5389485,51.9564347
ROTTERDAM,3035RM,4.481171799999999,51.9321388
ROTTERDAM,3015EJ,4.4647575,51.9122
ROTTERDAM,3067KE,4.5384267,51.9440177
ROTTERDAM,3035AH,4.4784554,51.93128189999999
ROTTERDAM,3014TL,4.4668822,51.9170346
ROTTERDAM,3081KZ,4.4833891,51.8941964
ROTTERDAM,3036ES,4.481782,51.9393794
ROTTERDAM,3024AC,4.4601761,51.908119
ROTTERDAM,3011AX,4.4790725,51.9244912
ROTTERDAM,3079 NL,4.550624099999999,51.8841776
ROTTERDAM,3078HE,4.543201499999999,51.8950368
ROTTERDAM,3055EH,4.5005327,51.961239
ROTTERDAM,3034ZD,4.499630199999999,51.9332953
ROTTERDAM,3022MC,4.4498995,51.9214487
ROTTERDAM,3055EG,4.4989754,51.9619913
ROTTERDAM,3081HM,4.4870873,51.8916181
ROTTERDAM,3075ZC,4.5200646,51.8848549
ROTTERDAM,3014GC,4.470741900000001,51.9166603
ROTTERDAM,3011VS,4.4966675,51.9213719
ROTTERDAM,3035NE,4.481061899999999,51.9303762
ROTTERDAM,3025AK,4.4408344,51.91079629999999
ROTTERDAM,3062LP,4.511900100000001,51.9207492
ROTTERDAM,3071VH,4.4927471,51.91164329999999
ROTTERDAM,3024 EN,4.4630249,51.9031526
ROTTERDAM,3023XL,4.4507391,51.9125475
ROTTERDAM,3055EK,4.5030158,51.9600172
ROTTERDAM,3038NB,4.4666356,51.9383
ROTTERDAM,3066 TJ,4.5554412,51.9339461
ROTTERDAM,3081XE,4.4846277,51.8932891
ROTTERDAM,3034 CD,4.497036899999999,51.929878
ROTTERDAM,3024NA,4.460454299999999,51.9073122
ROTTERDAM,3062 SH,4.528080399999999,51.9214798
ROTTERDAM,3015EE,4.4676569,51.9132744
ROTTERDAM,3068WV,4.5521025,51.96179619999999
ROTTERDAM,3051BE,4.4816924,51.9431001
ROTTERDAM,3037RD,4.475907299999999,51.9386239
ROTTERDAM,3078 CT,4.5583021,51.8892208
ROTTERDAM,3034LT,4.4924077,51.9316136
ROTTERDAM,3061EW,4.5078362,51.9263638
ROTTERDAM,3061JC,4.501702499999999,51.9307043
ROTTERDAM,3083SB,4.4843815,51.8881816
ROTTERDAM,3039CP,4.4561321,51.9293544
ROTTERDAM,3074 PZ,4.5122759,51.8909904
ROTTERDAM,3062KM,4.5104536,51.921125
ROTTERDAM,3053TT,4.4657156,51.9554972
ROTTERDAM,3035EE,4.483034099999999,51.929915
ROTTERDAM,3066 AV,4.5532148,51.9379483
ROTTERDAM,3051PN,4.486530999999999,51.9455103
ROTTERDAM,3023CC,4.4542491,51.9157035
ROTTERDAM,3083CV,4.4888252,51.8897078
ROTTERDAM,3056AG,4.5156995,51.949712
ROTTERDAM,3074TE,4.5123792,51.8946406
ROTTERDAM,3036XD,4.4807596,51.9359918
ROTTERDAM,3036KR,4.4846454,51.9394554
ROTTERDAM,3034GE,4.494092999999999,51.93095229999999
ROTTERDAM,3014VE,4.4661548,51.917775
ROTTERDAM,3076AT,4.524415500000001,51.8799072
ROTTERDAM,3072BN,4.506813699999999,51.8998934
ROTTERDAM,3021EL,4.4633791,51.9127914
ROTTERDAM,3038BE,4.4653092,51.9334897
ROTTERDAM,3061ER,4.507258,51.9269348
ROTTERDAM,3035GP,4.4813089,51.9339916
ROTTERDAM,3076NT,4.5267411,51.8790523
ROTTERDAM,3022VP,4.4506916,51.9183179
ROTTERDAM,3024BA,4.4582565,51.9074746
ROTTERDAM,3071 ML,4.4967081,51.90758349999999
ROTTERDAM,3071BN,4.5107365,51.9051272
ROTTERDAM,3073AK,4.5077747,51.8901298
ROTTERDAM,3021 EM,4.4632322,51.912161
ROTTERDAM,3039NN,4.4642141,51.92804289999999
ROTTERDAM,3061MD,4.5017675,51.92666879999999
ROTTERDAM,3045PB,4.4583373,51.949983
ROTTERDAM,3026AJ,4.4415155,51.9108916
ROTTERDAM,3012HG,4.475109499999999,51.9213324
ROTTERDAM,3066TK,4.5545273,51.9338318
ROTTERDAM,3083CX,4.4900627,51.8888453
ROTTERDAM,3039TH,4.4593335,51.9313393
ROTTERDAM,3068 JK,4.5342501,51.9594569
ROTTERDAM,3045LJ,4.4562722,51.94014199999999
ROTTERDAM,3034GB,4.4933932,51.93104590000001
ROTTERDAM,3053 DP,4.4649869,51.95839489999999
ROTTERDAM,3076HB,4.522600499999999,51.8730804
ROTTERDAM,3025BB,4.443414199999999,51.9076799
ROTTERDAM,3081JH,4.483223499999999,51.8908693
ROTTERDAM,3061EV,4.508835100000001,51.9273331
ROTTERDAM,3087 ED,4.462216,51.8972676
ROTTERDAM,3021RC,4.4569224,51.9199764
ROTTERDAM,3069MJ,4.5584107,51.9660924
ROTTERDAM,3067NS,4.537288200000001,51.9380859
ROTTERDAM,3043LA,4.4429794,51.9366832
ROTTERDAM,3051SX,4.4697943,51.9431427
ROTTERDAM,3011VW,4.4847426,51.9157978
ROTTERDAM,3031EK,4.4869742,51.9248486
ROTTERDAM,3081PL,4.4914171,51.8901321
ROTTERDAM,3055JB,4.5115325,51.9567731
ROTTERDAM,3038XC,4.4631669,51.9337155
ROTTERDAM,3063JD,4.5211127,51.9096355
ROTTERDAM,3055HK,4.5085482,51.96058
ROTTERDAM,3071XP,4.491842699999999,51.9118072
ROTTERDAM,3063DB,4.5163183,51.91705169999999
ROTTERDAM,3068CT,4.5468607,51.9549994
ROTTERDAM,3067TG,4.5466554,51.9403195
ROTTERDAM,3055SM,4.508379,51.9632754
ROTTERDAM,3031NE,4.493955,51.9269243
ROTTERDAM,3051VN,4.469797,51.94514720000001
ROTTERDAM,3061GB,4.508505599999999,51.9285621
ROTTERDAM,3054GK,4.4954958,51.95697620000001
ROTTERDAM,3086KM,4.4643685,51.87096529999999
ROTTERDAM,3033BT,4.471521099999999,51.9290708
ROTTERDAM,3072EP,4.4983825,51.9008097
ROTTERDAM,3082MP,4.4701525,51.8878377
ROTTERDAM,3067JW,4.553888,51.9479125
ROTTERDAM,3074AC,4.5089592,51.89196339999999
ROTTERDAM,3032GA,4.4822057,51.9262861
ROTTERDAM,3068LP,4.564126,51.9646944
ROTTERDAM,3069JR,4.5317234,51.962252
ROTTERDAM,3011BA,4.4799925,51.9170916
ROTTERDAM,3061 SM,4.5004664,51.9248163
ROTTERDAM,3037AD,4.4784888,51.9404147
ROTTERDAM,3039XP,4.4585064,51.9277372
ROTTERDAM,3031XP,4.4878832,51.9288286
ROTTERDAM,3082PW,4.460661,51.8860014
ROTTERDAM,3034ZK,4.4994646,51.93431880000001
ROTTERDAM,3083WN,4.4731394,51.8881126
ROTTERDAM,3066RB,4.5487003,51.9297185
ROTTERDAM,3021CH,4.4588429,51.9206028
ROTTERDAM,3065AJ,4.5413428,51.9266456
ROTTERDAM,3055TM,4.5089799,51.9585968
ROTTERDAM,3063TC,4.5202854,51.9073193
ROTTERDAM,3069 XM,4.5757882,51.97157079999999
ROTTERDAM,3063BS,4.512474699999999,51.919612
ROTTERDAM,3034BK,4.495252799999999,51.9325881
ROTTERDAM,3038CP,4.4648031,51.9333509
ROTTERDAM,3026EK,4.4416839,51.9153245
ROTTERDAM,3011RL,4.493984699999999,51.9225021
ROTTERDAM,3055ZT,4.5057027,51.9572959
ROTTERDAM,3071NE,4.4941392,51.9139999
ROTTERDAM,3053CJ,4.4702365,51.9563865
ROTTERDAM,3081 HZ,4.4871371,51.8934881
ROTTERDAM,3079NB,4.5491006,51.8848679
ROTTERDAM,3026RD,4.4439492,51.9112708
ROTTERDAM,3037LB,4.4732033,51.938576
ROTTERDAM,3033BK,4.4746926,51.9275494
ROTTERDAM,3062KC,4.5142462,51.9212071
ROTTERDAM,3053GW,4.468769099999999,51.9605548
ROTTERDAM,3054VH,4.4953082,51.9612894
ROTTERDAM,3055 EL,4.498228,51.9622643
ROTTERDAM,3069TK,4.5327639,51.9626281
ROTTERDAM,3061KN,4.5048365,51.9325256
ROTTERDAM,3051PS,4.486513899999999,51.945636
ROTTERDAM,3024VM,4.4514416,51.9074295
ROTTERDAM,3072HE,4.497271899999999,51.9018619
ROTTERDAM,3071BC,4.5058378,51.90964779999999
ROTTERDAM,3042CB,4.4319302,51.9324411
ROTTERDAM,3074XJ,4.5093676,51.896344
ROTTERDAM,3063 EE,4.5008416,51.9220147
ROTTERDAM,3087EH,4.4634887,51.8947248
ROTTERDAM,3037TG,4.476458099999999,51.9372799
ROTTERDAM,3014DC,4.4708733,51.9216231
ROTTERDAM,3037CH,4.4734341,51.9372385
ROTTERDAM,3028TG,4.4182523,51.91602349999999
ROTTERDAM,3083 NR,4.4846172,51.8872935
ROTTERDAM,3051HN,4.482665,51.9460828
ROTTERDAM,3085JA,4.489901,51.8714598
ROTTERDAM,3075BA,4.5017497,51.8840351
ROTTERDAM,3068BV,4.528828499999999,51.9576557
ROTTERDAM,3011CG,4.480428499999999,51.9127714
ROTTERDAM,3079PD,4.543124,51.8829015
ROTTERDAM,3085GA,4.4887416,51.8742555
ROTTERDAM,3081HV,4.4871142,51.8946295
ROTTERDAM,3038KT,4.4682985,51.9337917
ROTTERDAM,3062KS,4.5120322,51.9229255
ROTTERDAM,3038NS,4.467607999999999,51.934847
ROTTERDAM,3022RN,4.4473271,51.9186327
ROTTERDAM,3023KV,4.4497143,51.9136
ROTTERDAM,3074EJ,4.510701099999999,51.8987449
ROTTERDAM,3026AA,4.448164,51.90988429999999
ROTTERDAM,3072XS,4.4981158,51.9025425
ROTTERDAM,3066 VB,4.5536691,51.9322797
ROTTERDAM,3011KM,4.4861352,51.9246354
ROTTERDAM,3022 LG,4.4463826,51.9186161
ROTTERDAM,3075LM,4.5203011,51.88841619999999
ROTTERDAM,3063GE,4.5021181,51.920676
ROTTERDAM,3077GL,4.5660885,51.8987675
ROTTERDAM,3022HL,4.4430803,51.91873349999999
ROTTERDAM,3076JR,4.5279357,51.8720139
ROTTERDAM,3037LM,4.4729926,51.9389249
ROTTERDAM,3014RG,4.4672763,51.91624669999999
ROTTERDAM,3037SM,4.4777326,51.9244201
ROTTERDAM,3014ZB,4.4645044,51.9174474
ROTTERDAM,3027PD,4.4374427,51.9151734
ROTTERDAM,3027JM,4.438259299999999,51.91918
ROTTERDAM,3028 XE,4.4200556,51.91800689999999
ROTTERDAM,3078KD,4.5502072,51.8909701
ROTTERDAM,3072NX,4.4782575,51.9000984
